 n_tokens_title, n_tokens_content, n_unique_tokens, n_non_stop_words, n_non_stop_unique_tokens, num_hrefs, num_self_hrefs, num_imgs, num_videos, average_token_length, num_keywords, kw_min_min, kw_max_min, kw_avg_min, kw_min_max, kw_max_max, kw_avg_max, kw_min_avg, kw_max_avg, kw_avg_avg, self_reference_min_shares, self_reference_max_shares, self_reference_avg_sharess, LDA_00, LDA_01, LDA_02, LDA_03, LDA_04, global_subjectivity, global_sentiment_polarity, global_rate_positive_words, global_rate_negative_words, rate_positive_words, rate_negative_words, avg_positive_polarity, min_positive_polarity, max_positive_polarity, avg_negative_polarity, min_negative_polarity, max_negative_polarity, title_subjectivity, title_sentiment_polarity, abs_title_subjectivity, abs_title_sentiment_polarity,target
9,329,0.584905659,0.999999995,0.732673264,6,1,0,1,4.723404255,5,-1,908,189.4,11700,843300,351140,2175.234122,3427.592592,2645.37845,18300,18300,18300,0.040000357,0.040000364,0.839996862,0.040000262,0.040002155,0.3125,0.133928571,0.012158055,0.012158055,0.5,0.5,0.5875,0.4,0.75,-0.11875,-0.2,-0.05,0,0,0.5,0,H
10,984,0.412844036,0.999999998,0.593103447,50,2,7,1,4.74898374,5,-1,0,-1,0,843300,415260,0,4237.708088,2895.589728,826,5300,3063,0.040359901,0.04000499,0.040066167,0.040063799,0.839505143,0.469943419,0.317141338,0.071138211,0.005081301,0.933333333,0.066666667,0.474363018,0.033333333,1,-0.405396825,-0.8,-0.071428571,0,0,0.5,0,H
10,302,0.567010307,0.999999994,0.723163838,6,1,1,1,4.69205298,6,-1,192,37.6,0,843300,260100,0,4237.708088,2314.488796,1200,1200,1200,0.03366127,0.033340969,0.576796987,0.033379321,0.322821452,0.4,-0.024074074,0.013245033,0.009933775,0.571428571,0.428571429,0.283333333,0.2,0.4,-0.383333333,-0.7,-0.05,0,0,0.5,0,L
16,245,0.577092508,0.999999993,0.707142852,8,2,1,0,4.47755102,5,-1,789,270.2,4500,843300,319640,1718.15,4055.206897,2993.301903,3100,4500,3800,0.839951192,0.040000211,0.040000115,0.040042367,0.040006114,0.387662338,-0.025054113,0.012244898,0.016326531,0.428571429,0.571428571,0.233333333,0.1,0.5,-0.11889881,-0.1875,-0.05,0.6,0.5,0.1,0.5,H
14,232,0.60869565,0.999999992,0.792307686,2,1,1,1,4.418103448,5,-1,321,73.4,40600,843300,453700,1873.419014,5790.474083,3422.473023,829,829,829,0.040602794,0.040528521,0.294508857,0.584359247,0.040000582,0.46984127,0.024801587,0.030172414,0.030172414,0.5,0.5,0.542857143,0.3,0.8,-0.468452381,-0.7,-0.1875,0,0,0.5,0,L
7,1375,0.431617647,0.999999999,0.610778442,20,1,4,0,4.536727273,7,-1,489,82.42857143,2300,843300,237900,1086,4334.807939,3148.651263,1700,1700,1700,0.359954033,0.029033166,0.028616308,0.186377752,0.396018741,0.481540561,0.188104335,0.055272727,0.016,0.775510204,0.224489796,0.399021702,0.1,1,-0.345165945,-1,-0.05,0,0,0.5,0,L
11,847,0.462085308,0.999999998,0.672995779,12,0,1,0,4.79811098,5,-1,775,204.4,20900,843300,263380,2175.071858,6333.933333,3919.598972,0,0,0,0.040001885,0.040001536,0.644732315,0.040007965,0.235256298,0.356335086,0.044693362,0.029515939,0.014167651,0.675675676,0.324324324,0.25109697,0.05,0.7,-0.257407407,-0.6,-0.05,0.3,0.1,0.2,0.1,L
12,601,0.492487478,0.999999997,0.699999998,2,2,1,0,4.321131448,5,-1,538,201.6,1400,843300,254000,998,3682.480173,2472.736468,1300,1300,1300,0.040000866,0.839713961,0.040000318,0.040284283,0.040000573,0.405050505,0.152083333,0.03327787,0.011647255,0.740740741,0.259259259,0.45625,0.1,0.7,-0.29047619,-0.5,-0.166666667,0.75,0.55,0.25,0.55,L
9,224,0.657276992,0.999999992,0.824427475,1,1,1,0,4.84375,7,-1,1700,366.7142857,1700,843300,211885.7143,1287.833333,3682.480173,2679.566363,741,741,741,0.028574288,0.361648746,0.028572984,0.267770873,0.313433108,0.569565217,0.226086957,0.058035714,0.013392857,0.8125,0.1875,0.507692308,0.1,0.9,-0.433333333,-0.8,-0.2,0,0,0.5,0,L
8,315,0.512738852,0.999999995,0.639784943,7,3,2,0,4.612698413,7,-1,410,149.1428571,26900,843300,441442.8571,2476.431138,4373.853982,3436.385247,1800,7400,4600,0.435476787,0.028579011,0.208911793,0.029091857,0.297940552,0.482800224,0.166105499,0.050793651,0.012698413,0.8,0.2,0.326657197,0.033333333,0.6,-0.185416667,-0.4,-0.05,1,0,0.5,0,H
8,286,0.499999998,0.999999995,0.575129531,3,2,17,0,4.79020979,6,-1,530,87.93166667,6200,843300,494250,1707.428571,5183.127303,3310.142362,974,2000,1487,0.866665872,0.033333594,0.033333784,0.033333378,0.033333372,0.335185185,0.240277778,0.048951049,0.003496503,0.933333333,0.066666667,0.336904762,0.033333333,1,-0.4,-0.4,-0.4,0,0,0.5,0,L
12,359,0.559999998,0.999999995,0.731707314,2,1,1,0,4.805013928,7,-1,366,72.4,0,843300,226928.5714,0,4819.166667,2775.630613,27500,27500,27500,0.170120118,0.744102206,0.028573284,0.028631659,0.028572734,0.271333333,0.037333333,0.022284123,0.011142061,0.666666667,0.333333333,0.382291667,0.2,0.6,-0.2875,-0.6,-0.125,0,0,0.5,0,H
11,318,0.647435895,0.999999995,0.808080804,6,3,0,2,4.698113208,10,-1,548,63.359,35700,843300,479330,2425.518611,6818.1828,4444.583992,143100,143100,143100,0.02030988,0.020051751,0.242011094,0.69762553,0.020001745,0.503794643,0.238690476,0.028301887,0,1,0,0.424338624,0.166666667,1,0,0,0,0,0,0.5,0,L
12,1684,0.363034316,0.999999999,0.530194472,26,6,29,2,4.413895487,5,-1,84,16,30300,843300,276080,2818.297935,3638.861612,3191.131879,863,2600,1478.6,0.040000052,0.04098706,0.040000668,0.839012104,0.040000116,0.528938191,0.1078844,0.036817102,0.017814727,0.673913043,0.326086957,0.38584241,0.1,1,-0.466607143,-1,-0.05,0.45,-0.3,0.05,0.3,H
11,446,0.530751707,0.999999996,0.678966787,8,6,1,0,5.244394619,7,-1,488,88,0,843300,273471.4286,0,3428.871058,2128.277615,900,2700,1600,0.028572077,0.028571838,0.885711171,0.028571702,0.028573213,0.401085434,0.09807423,0.029147982,0.00896861,0.764705882,0.235294118,0.292124542,0.033333333,0.5,-0.11577381,-0.166666667,-0.071428571,0.25,0.03125,0.25,0.03125,L
10,557,0.504537204,0.999999997,0.683385578,2,1,3,2,4.649910233,8,-1,665,189.875,6800,843300,290350,2470.625,5166.241379,3592.491124,1300,1300,1300,0.025116818,0.025185498,0.025002062,0.304550314,0.620145307,0.454736495,0.218362978,0.062836625,0.007181329,0.897435897,0.102564103,0.336277056,0.033333333,0.8,-0.28125,-0.5,-0.1,0.1,0.2,0.4,0.2,H
10,359,0.616045844,0.999999995,0.792452826,5,2,1,0,4.562674095,10,-1,2200,437.2857143,0,843300,174260,0,3890.643891,2072.37627,1400,3000,2200,0.020096413,0.020012247,0.552221502,0.109885348,0.29778449,0.438809524,0.058452381,0.022284123,0.011142061,0.666666667,0.333333333,0.379464286,0.2,0.5,-0.466666667,-0.9,-0.166666667,0,0,0.5,0,H
11,588,0.563258231,0.999999997,0.716494844,14,5,2,0,5.168367347,4,-1,0,-1,23100,843300,406425,1969.290323,3425.072188,2515.397915,121,1400,940.3333333,0.050000201,0.050000047,0.799996123,0.050000149,0.05000348,0.453134686,0.133673805,0.034013605,0.020408163,0.625,0.375,0.380535714,0.1,0.5,-0.208119658,-0.5,-0.1,1,0.5,0.5,0.5,L
11,399,0.603580561,0.999999996,0.759842517,10,1,1,2,5.268170426,6,-1,0,-1,0,843300,211566.6667,0,3425.072188,1336.1406,1700,1700,1700,0.03334313,0.033337943,0.86664617,0.033336139,0.033336618,0.425573593,0.113279221,0.032581454,0.005012531,0.866666667,0.133333333,0.246253746,0.1,0.8,-0.275,-0.3,-0.25,0.233333333,-0.25,0.266666667,0.25,L
8,704,0.413476263,0.999999998,0.480637812,41,4,1,2,4.822443182,8,-1,520,205.125,1500,843300,195137.5,835.3333333,3425.072188,2029.053455,903,903,903,0.025000306,0.025000202,0.899998587,0.025000107,0.025000798,0.491243961,0.189425762,0.035511364,0.011363636,0.757575758,0.242424242,0.384666667,0.1,0.75,-0.262152778,-0.6,-0.1,0,0,0.5,0,H
8,0,0,0,0,0,0,0,1,0,6,-1,1200,237.8333333,2700,843300,473083.3333,1950,5780.417261,4139.61404,0,0,0,0.033334657,0.033657482,0.033333659,0.866340233,0.03333397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,L
14,0,0,0,0,0,0,0,1,0,10,-1,550,95.659,67300,843300,424750,3046.463146,6778.716861,4812.378859,0,0,0,0.020000311,0.17543824,0.020000142,0.76456116,0.020000147,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.2,0.4,0.2,L
12,0,0,0,0,0,0,0,1,0,6,-1,426,108.8333333,43100,843300,463916.6667,3421.278567,5770.835437,4715.307144,0,0,0,0.033333416,0.033347822,0.033333379,0.866652009,0.033333373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,H
7,873,0.472642607,0.999999998,0.691358023,15,0,3,1,4.624284078,5,-1,520,207.4,7800,843300,228340,1839,3421.278567,2470.763211,0,0,0,0.040000383,0.040000469,0.839997958,0.040000249,0.040000941,0.44670068,0.07915739,0.036655212,0.025200458,0.592592593,0.407407407,0.394248512,0.05,1,-0.246401515,-0.6,-0.05,0.3,0,0.2,0,L
10,525,0.523517381,0.999999997,0.584905659,59,2,10,0,5.291428571,6,-1,472,131.6666667,24500,843300,341866.6667,3229.621212,5770.835437,4388.540872,3500,3500,3500,0.033333432,0.033344264,0.033333391,0.86661739,0.033371524,0.549305556,0.130902778,0.015238095,0.007619048,0.666666667,0.333333333,0.44375,0.05,1,-0.313888889,-0.5,-0.1,0,0,0.5,0,H
12,0,0,0,0,0,0,0,1,0,5,-1,1.59,-0.482,617900,843300,798220,3421.278567,6778.716861,5209.110862,0,0,0,0.040035916,0.040021033,0.040000446,0.8399425,0.040000105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,H
10,1736,0.422643746,0.999999999,0.620278329,20,3,4,26,4.379032258,4,-1,176,43.25,42300,843300,384225,2137.43617,3421.278567,2867.449012,1100,1900,1500,0.050003334,0.052212566,0.050148007,0.797636066,0.050000027,0.474012257,0.052478984,0.051267281,0.034562212,0.597315436,0.402684564,0.419074128,0.033333333,1,-0.428571429,-1,-0.05,0,0,0.5,0,L
12,515,0.483033931,0.999999997,0.644827584,5,3,1,0,4.699029126,10,-1,1300,230.2,4400,843300,270280,1929.885593,3421.278567,2463.812446,923,1200,1107.666667,0.020001047,0.020000249,0.819193623,0.020000161,0.120804919,0.37575121,0.082305195,0.033009709,0.00776699,0.80952381,0.19047619,0.269757448,0.0625,0.8,-0.196875,-0.4,-0.1,0,0,0.5,0,L
15,871,0.429228998,0.999999998,0.590196077,7,6,4,0,4.809414466,3,-1,86,28,663600,843300,732433.3333,3166.109083,3421.278567,3314.510247,1900,4300,2520,0.732818609,0.06676499,0.066868323,0.066879938,0.066668139,0.399546672,0.092731532,0.047072331,0.011481056,0.803921569,0.196078431,0.300665188,0.033333333,0.9,-0.244722222,-0.5,-0.1,0,0,0.5,0,H
8,826,0.448402948,0.999999998,0.608080807,7,2,3,0,4.604116223,6,-1,654,130,0,843300,236383.3333,0,3417.645153,2110.906781,3400,7500,5450,0.033335763,0.033335728,0.866658065,0.033334751,0.033335693,0.459513893,0.094271284,0.039951574,0.021791768,0.647058824,0.352941176,0.404525449,0.0625,0.8,-0.305632716,-0.7,-0.05,0.320833333,0.004166667,0.179166667,0.004166667,L
11,0,0,0,0,0,0,0,1,0,4,-1,231,57,100300,843300,657550,3417.645153,5764.776106,4790.470619,0,0,0,0.050000188,0.050037871,0.050000096,0.799961754,0.05000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,H
9,311,0.611295679,0.999999994,0.779005521,8,1,1,0,4.749196141,7,-1,715,181.3333333,0,843300,236557.1429,0,4204.314452,2787.328038,45100,45100,45100,0.028901634,0.028635161,0.028634544,0.479291432,0.434537228,0.356862745,-0.020980392,0.019292605,0.022508039,0.461538462,0.538461538,0.225,0.05,0.5,-0.216666667,-0.5,-0.05,0.2375,-0.15,0.2625,0.15,L
11,160,0.761006285,0.999999989,0.884210517,1,1,1,1,4.53125,5,-1,688,156.4,17500,843300,296460,3042.906755,8157.6,4303.396447,19400,19400,19400,0.040000869,0.839588427,0.04000032,0.040409949,0.040000434,0.406060606,0.161447811,0.0375,0.01875,0.666666667,0.333333333,0.304671717,0.136363636,0.7,-0.191666667,-0.2,-0.1875,0,0,0.5,0,H
13,2170,0.356177156,0.999999999,0.479239972,61,4,33,0,4.848387097,5,-1,233,63,109800,843300,342840,2790.351916,3417.645153,2997.004115,1400,1600,1500,0.040004086,0.381040448,0.498144152,0.040811285,0.040000029,0.394073206,0.084566769,0.029953917,0.018894009,0.613207547,0.386792453,0.400210623,0.033333333,1,-0.241307067,-0.6,-0.05,0.633333333,0.15,0.133333333,0.15,L
11,420,0.544794188,0.999999996,0.73333333,6,5,2,0,4.826190476,5,-1,0,-1,0,843300,363680,0,4204.314452,2156.943313,537,1600,1184.25,0.839498294,0.040007159,0.040084815,0.04004107,0.040368662,0.47735377,0.217912262,0.054761905,0.014285714,0.793103448,0.206896552,0.501966403,0.0625,1,-0.329166667,-0.6,-0.1,0.5,0,0,0,L
12,147,0.739726022,0.999999989,0.89010988,4,4,0,5,4.598639456,7,-1,521,139.7985714,6200,843300,515271.4286,1887.809524,6765.440592,4482.271688,1500,5700,3600,0.028572226,0.029933825,0.028571562,0.884350209,0.028572178,0.511994949,0.007765152,0.068027211,0.068027211,0.5,0.5,0.37,0.1,0.7,-0.352916667,-1,-0.125,0,0,0.5,0,L
13,0,0,0,0,0,0,0,1,0,8,-1,728,178.57375,28400,843300,485312.5,3042.906755,6765.440592,4887.10457,0,0,0,0.149442464,0.025361001,0.025000389,0.775196007,0.025000139,0,0,0,0,0,0,0,0,0,0,0,0,0.288888889,-0.155555556,0.211111111,0.155555556,H
12,767,0.459102902,0.999999998,0.647465436,3,0,1,1,4.650586701,6,-1,0,-1,17900,843300,309000,2472.581016,3417.645153,3058.697824,0,0,0,0.700084865,0.198865528,0.033333596,0.033333428,0.034382584,0.472403199,0.204313973,0.054758801,0.015645372,0.777777778,0.222222222,0.339628427,0.033333333,1,-0.253935185,-0.5,-0.1,0.4,-0.25,0.1,0.25,L
14,0,0,0,0,0,0,20,0,0,10,-1,1100,149.3,1100,843300,245630,1100,5460.033898,3623.866328,0,0,0,0.020165515,0.020019942,0.171449025,0.204091874,0.584273644,0,0,0,0,0,0,0,0,0,0,0,0,1,0.25,0.5,0.25,H
16,142,0.7266187,0.999999988,0.869047609,2,1,1,1,4.598591549,5,-1,173,68.6,6300,843300,372940,1967.133333,5764.776106,3624.563011,0,0,0,0.240031505,0.040034963,0.239997279,0.439914611,0.040021644,0.505555556,0.001641414,0.035211268,0.028169014,0.555555556,0.444444444,0.230606061,0.1,0.5,-0.283333333,-0.5,-0.133333333,0,0,0.5,0,H
11,362,0.54597701,0.999999995,0.672811057,6,5,1,1,4.596685083,7,-1,527,176,1000,843300,264271.4286,715,3417.645153,2348.938247,1000,3000,1833.333333,0.028591117,0.466252109,0.028579267,0.028672187,0.447905319,0.505329154,0.053840125,0.033149171,0.03038674,0.52173913,0.47826087,0.46969697,0.136363636,1,-0.370454545,-0.875,-0.05,0.7,-0.2,0.2,0.2,L
14,1330,0.365325077,0.999999999,0.548936169,28,2,25,3,4.187218045,5,-1,604,150.25,0,843300,271300,0,7092.583333,3436.112808,2200,5600,3900,0.040006045,0.408678177,0.040004049,0.471308815,0.040002913,0.507310421,0.065878916,0.045112782,0.018045113,0.714285714,0.285714286,0.353538961,0.1,1,-0.385970569,-1,-0.125,0.75,-0.75,0.25,0.75,L
15,245,0.585470083,0.999999994,0.666666663,7,1,6,0,5.012244898,8,-1,877,172.125,1600,843300,331375,1138,6808,4124.890172,2100,2100,2100,0.025013297,0.02502692,0.400316435,0.400680128,0.14896322,0.467171717,0.298484848,0.024489796,0,1,0,0.439393939,0.1,1,0,0,0,0,0,0.5,0,H
10,108,0.775700927,0.999999985,0.892307679,3,3,0,1,4.601851852,9,-1,506,133.3988889,1300,843300,482466.6667,907,6765.440592,4444.979159,8500,8500,8500,0.133258658,0.022247238,0.022223331,0.800048323,0.02222245,0.487777778,0.017777778,0.027777778,0.018518519,0.6,0.4,0.553333333,0.16,0.8,-0.75,-1,-0.5,0.666666667,-0.7,0.166666667,0.7,L
11,338,0.61212121,0.999999995,0.804020096,5,1,4,0,4.523668639,8,-1,3900,680,0,843300,266650,0,4191.993488,2643.192469,13800,13800,13800,0.186717227,0.025005091,0.563943023,0.025026253,0.199308407,0.462738095,0.162472944,0.035502959,0.01183432,0.75,0.25,0.363843795,0.1,0.8,-0.279166667,-0.4,-0.166666667,0.5,0.55,0,0.55,H
10,0,0,0,0,0,0,0,1,0,7,-1,530,140.6557143,13700,843300,527957.1429,3415.706894,6755.095932,4910.610032,0,0,0,0.028571658,0.266991962,0.028571543,0.647293316,0.028571522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,H
12,305,0.617449662,0.999999994,0.780898872,5,1,1,0,4.990163934,7,-1,837,138.6666667,0,843300,201471.4286,0,3415.706894,2342.763117,493,493,493,0.028579697,0.028573319,0.88570016,0.028572547,0.028574277,0.366467305,0.076913876,0.029508197,0.009836066,0.75,0.25,0.229040404,0.05,0.5,-0.2,-0.3,-0.1,0,0,0.5,0,L
17,761,0.478723404,0.999999998,0.622844826,7,1,1,0,4.864651774,7,-1,691,236.1666667,0,843300,183338.4286,0,3415.706894,1692.279682,1200,1200,1200,0.028574038,0.02857388,0.885705742,0.028572906,0.028573434,0.35234375,0.093836806,0.026281209,0.018396846,0.588235294,0.411764706,0.337791667,0.0625,0.8,-0.143452381,-0.5,-0.05,0,-0.05,0.5,0.05,H
13,0,0,0,0,0,0,0,1,0,9,-1,916,278.6211111,2100,843300,436022.2222,1429,8007.140411,4707.360401,0,0,0,0.24401538,0.022282887,0.022222529,0.689256374,0.02222283,0,0,0,0,0,0,0,0,0,0,0,0,0.56875,0.16875,0.06875,0.16875,H
13,1046,0.453578336,0.999999998,0.674868189,13,1,1,0,4.292543021,6,-1,427,108.3333333,2300,843300,246083.3333,1110.555556,3657.70474,2609.363302,853,853,853,0.033334519,0.700791163,0.19889252,0.03364762,0.033334178,0.480726454,0.073826323,0.027724665,0.020076482,0.58,0.42,0.398092999,0.136363636,1,-0.311111111,-1,-0.05,0.7,-0.2,0.2,0.2,L
10,0,0,0,0,0,0,0,1,0,9,-1,8000,1070.111111,4200,843300,328288.8889,1323.384615,23570,5911.336969,0,0,0,0.13323872,0.022369145,0.022222492,0.799770094,0.022399549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,H
9,460,0.53880266,0.999999996,0.714285712,1,1,3,0,4.869565217,5,-1,595,219.2,10800,843300,258360,2162.77167,3415.706894,2625.051261,11600,11600,11600,0.040002996,0.040002878,0.640718432,0.040001605,0.23927409,0.554569892,-0.027150538,0.023913043,0.030434783,0.44,0.56,0.336363636,0.1,0.6,-0.32797619,-0.666666667,-0.05,0.75,-0.25,0.25,0.25,L
13,631,0.543946931,0.999999998,0.67874396,18,2,2,3,4.963549921,7,-1,717,221.8,0,843300,170057.1429,0,3415.706894,1860.421289,1800,1800,1800,0.028578508,0.028578353,0.450878636,0.0285756,0.463388902,0.435895692,0.08723356,0.017432647,0.019017433,0.47826087,0.52173913,0.636147186,0.214285714,1,-0.328703704,-1,-0.066666667,0.54,0.16,0.04,0.16,L
7,276,0.641304346,0.999999994,0.801204814,4,1,1,1,4.65942029,10,-1,1200,272.125,0,843300,179400,0,3749.049315,2415.95476,0,0,0,0.020001746,0.020086767,0.020002129,0.020008889,0.919900468,0.538477633,0.163297258,0.061594203,0.02173913,0.739130435,0.260869565,0.389152024,0.136363636,0.8,-0.294444444,-0.6,-0.05,0,0,0.5,0,L
11,210,0.641148322,0.999999992,0.774999994,2,1,0,1,4.457142857,10,-1,971,192.8888889,0,843300,306920,0,5767.958308,3176.405365,9800,9800,9800,0.319606178,0.020121446,0.389645446,0.250271976,0.020354954,0.357525253,0.152979798,0.033333333,0.004761905,0.875,0.125,0.345670996,0.033333333,0.5,-0.125,-0.125,-0.125,0.083333333,0.016666667,0.416666667,0.016666667,H
11,462,0.499999999,0.999999996,0.646616539,18,2,8,0,4.443722944,10,-1,1600,323.9,1700,843300,153960,1650,4354.825062,2881.776624,1300,1300,1300,0.02031277,0.266793523,0.020055659,0.672404671,0.020433378,0.407028025,0.018187831,0.034632035,0.034632035,0.5,0.5,0.4109375,0.1,1,-0.339756944,-0.5,-0.125,0,0,0.5,0,H
6,552,0.518446601,0.999999997,0.611731842,59,25,13,4,4.820652174,7,-1,1300,259.2,0,843300,291671.4286,0,7090.86518,3502.299789,1000,144900,15072.72727,0.175010685,0.028582248,0.028581819,0.739253212,0.028572035,0.56018876,0.341972329,0.050724638,0.009057971,0.848484848,0.151515152,0.508588435,0.15,1,-0.315,-0.5,-0.125,1,1,0.5,1,H
13,196,0.641025638,0.999999991,0.776785707,3,1,1,0,5.035714286,4,-1,211,69.66666667,0,843300,549325,0,4369.640301,2735.626539,5000,5000,5000,0.799919921,0.050007816,0.050043658,0.050026835,0.05000177,0.339630682,0.060795455,0.045918367,0.005102041,0.9,0.1,0.163636364,0.033333333,0.5,-0.5,-0.5,-0.5,0,0,0.5,0,H
14,345,0.568047336,0.999999995,0.725490193,8,1,0,2,4.568115942,10,-1,813,169,0,843300,203020,0,8454.2,2893.526607,8500,8500,8500,0.020238554,0.45880262,0.120286933,0.380353385,0.020318509,0.481498016,-0.024156746,0.023188406,0.026086957,0.470588235,0.529411765,0.402083333,0.05,1,-0.360714286,-1,-0.05,0.125,0,0.375,0,H
12,261,0.586872585,0.999999993,0.779310339,2,2,1,0,5.076628352,8,-1,548,181.5,1700,843300,372537.5,957,6058.378151,2820.395915,1300,1300,1300,0.025020609,0.025001368,0.597453106,0.02500078,0.327524137,0.410449735,0.020899471,0.022988506,0.022988506,0.5,0.5,0.269444444,0.1,0.6,-0.196296296,-0.3,-0.1,0.288888889,-0.155555556,0.211111111,0.155555556,L
11,302,0.55218855,0.999999994,0.715909087,3,3,0,1,4.390728477,8,-1,699,217.6666667,0,843300,185062.5,0,3668.028141,2168.247128,992,1200,1130.666667,0.025002661,0.025870587,0.02511261,0.8990129,0.025001242,0.435897436,0.291025641,0.026490066,0.003311258,0.888888889,0.111111111,0.504166667,0.1,1,-0.25,-0.25,-0.25,0.5,0.5,0,0.5,L
12,537,0.528301886,0.999999997,0.685714284,2,2,2,0,4.359404097,8,-1,721,134.1666667,0,843300,231762.5,0,14129.17857,4163.634092,5100,8500,6800,0.025000335,0.899905628,0.025000221,0.025093709,0.025000107,0.384604978,0.1654807,0.05027933,0.022346369,0.692307692,0.307692308,0.447274331,0.1,1,-0.344444444,-0.7,-0.1,0.333333333,0.25,0.166666667,0.25,H
14,178,0.621468923,0.999999992,0.671999995,8,2,10,0,4.702247191,5,-1,504,125.25,0,843300,274360,0,7492.767606,3523.126973,881,7700,4290.5,0.040002493,0.839501059,0.040001303,0.040493966,0.040001179,0.585606061,-0.071969697,0.02247191,0.033707865,0.4,0.6,0.475,0.2,1,-0.448611111,-0.6,-0.291666667,0.375,-0.125,0.125,0.125,L
11,0,0,0,0,0,0,0,1,0,9,-1,426,108.8333333,0,843300,373144.4444,0,5764.60674,3163.607792,0,0,0,0.0222342,0.022230786,0.022223746,0.911087953,0.022223315,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0.375,0.166666667,0.375,H
14,0,0,0,0,0,0,0,1,0,10,-1,543,149.759,39000,843300,423320,3415.489909,15487,5790.926061,0,0,0,0.02000035,0.135816748,0.020000054,0.804182681,0.020000166,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,-0.7,0.166666667,0.7,H
12,322,0.603960394,0.999999995,0.69856459,6,2,1,0,4.925465839,7,-1,86,13.5,0,843300,412771.4286,0,3415.489909,2121.213756,902,902,902,0.029282376,0.028634746,0.884801262,0.028708029,0.028573588,0.287681159,-0.016666667,0.01863354,0.01552795,0.545454545,0.454545455,0.219444444,0.05,0.333333333,-0.34,-0.6,-0.1,0,0,0.5,0,L
11,0,0,0,0,0,0,0,1,0,8,-1,531,187.5128571,0,843300,453412.5,0,6771.650168,4295.272013,0,0,0,0.025005462,0.025017194,0.025022642,0.772457718,0.152496984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,H
13,554,0.445672191,0.999999997,0.615120273,2,1,1,0,4.003610108,10,-1,712,83.77777778,0,843300,317970,0,8210.025641,4179.582866,16500,16500,16500,0.120111029,0.315459263,0.020002064,0.524427333,0.020000311,0.65705637,0.158501221,0.050541516,0.019855596,0.717948718,0.282051282,0.409285714,0.1,1,-0.419859307,-1,-0.1,0.5,0.2,0,0.2,H
14,257,0.607287447,0.999999993,0.773333328,5,2,0,1,4.571984436,6,-1,450,118.6666667,17000,843300,363016.6667,2412.810296,4174.364224,3325.448303,1300,47100,24200,0.033562314,0.033336515,0.390181645,0.03336467,0.509554855,0.335648148,-0.011574074,0.035019455,0.031128405,0.529411765,0.470588235,0.248518519,0.1,0.5,-0.219791667,-0.4,-0.125,0.333333333,0.25,0.166666667,0.25,H
12,132,0.669291333,0.999999986,0.791666656,3,1,2,0,5.075757576,9,-1,1100,230,2800,843300,306144.4444,1633.333333,4350.83134,3332.682292,25900,25900,25900,0.786382588,0.022235784,0.022246971,0.022276713,0.146857945,0.211111111,0.177777778,0.068181818,0,1,0,0.177777778,0.033333333,0.5,0,0,0,0.066666667,0.033333333,0.433333333,0.033333333,H
12,610,0.56632653,0.999999998,0.685643563,5,4,11,3,4.72295082,4,-1,176,43.25,42300,843300,384225,2120.982517,3415.489909,2858.284694,818,1100,959,0.050003334,0.052210048,0.050148005,0.797638587,0.050000027,0.439170274,0.092453102,0.052459016,0.019672131,0.727272727,0.272727273,0.333816964,0.1,1,-0.428240741,-1,-0.155555556,0.2,0.2,0.3,0.2,L
10,1144,0.479816513,0.999999998,0.669184289,8,6,1,25,4.480769231,5,-1,592,139.6,19100,843300,308100,1950.259542,3415.489909,2717.337446,1100,1900,1425,0.040001855,0.83952849,0.040080275,0.040389358,0.040000023,0.437661012,-0.010712592,0.05506993,0.056818182,0.4921875,0.5078125,0.418257919,0.05,1,-0.405989011,-1,-0.05,0,0,0.5,0,L
11,1203,0.483648881,0.999999999,0.6799431,8,7,1,25,4.413133832,3,-1,0,-1,210300,843300,498200,2857.317139,3415.489909,3104.052086,719,9200,3423,0.066673186,0.731596171,0.066958226,0.068105731,0.066666685,0.453897006,0.01122858,0.054862843,0.050706567,0.519685039,0.480314961,0.420710842,0.05,1,-0.406791569,-1,-0.05,0.5,-0.1875,0,0.1875,L
14,347,0.593023254,0.999999995,0.769953048,6,1,4,1,4.639769452,7,-1,437,86.6,0,843300,297828.5714,0,6891.481481,2977.547553,3700,3700,3700,0.028768668,0.028578476,0.173235837,0.028609654,0.740807365,0.461111111,0.131790123,0.04610951,0.008645533,0.842105263,0.157894737,0.327083333,0.1,0.5,-0.433333333,-0.6,-0.2,0,0,0.5,0,H
